mprid,pending_date,listing_date,photo_count,type,bedrooms,year_built,sqft,price
1753665143,2016-06-22,2016-01-20,3,single_family,2,1906,948,299000
1801375057,2016-07-16,2016-07-01,21,single_family,2,1950,820,729000
1905016657,2016-06-17,2016-04-26,9,multi_family,6,1910,3455,1365000
1923989455,,2016-07-16,20,single_family,3,1952,2010,1588000
1927614370,,2016-04-21,2,land,,,,1425000
2105956575,,2016-06-29,18,single_family,5,2007,3540,519000
2208200993,2016-04-26,2016-03-30,1,single_family,3,1957,1073,550000
2293139186,2016-05-10,2016-04-27,30,single_family,4,1961,2600,1479000
2404233362,2016-07-24,2016-06-20,30,single_family,4,2002,2773,539900
2442733511,,2016-07-30,30,multi_family,6,1922,3000,699000
2572548706,2016-05-04,2016-04-01,22,single_family,4,2001,2811,670000
2595639802,2016-06-22,2016-06-01,22,condo,4,2005,1659,779000
2618209877,,2016-06-05,0,land,,,,85000
2622435452,2016-06-22,2016-06-08,18,single_family,2,1934,,769000
2802802736,,2016-06-29,25,single_family,2,1946,808,379000
2828237705,,2016-07-20,21,single_family,4,1978,2095,383500
2861338483,2016-05-19,2016-05-05,20,single_family,3,1951,920,689000
1010923940,,2016-06-27,27,condo,2,1986,970,349950
1140100658,,2016-06-03,36,condo,2,2009,1323,1595000
1288799290,,2016-06-20,29,single_family,3,1962,822,269950
1839369504,,2016-06-08,30,single_family,5,2005,3317,1299995
1854326752,2016-06-27,2016-06-03,13,condo,3,1982,1330,560000
1856640938,2016-05-27,2016-05-15,12,single_family,5,2009,2505,459900
1952759466,2016-05-18,2016-05-18,25,single_family,4,1999,2401,434999
2046269100,,2016-07-27,23,single_family,3,1964,1272,569000
2108872735,,2016-07-20,21,single_family,3,1968,3104,999000
2112843744,,2016-06-01,29,condo,3,1982,1690,719000
2193773662,,2016-07-29,14,condo,2,1971,1090,265000
2202047955,,2016-05-13,18,condo,3,1980,1200,225000
2256327803,2016-06-27,2016-06-21,36,single_family,3,1970,1950,1095000
2271209478,2016-04-16,2016-04-15,18,single_family,3,1962,1402,649950
2410363320,,2016-07-27,19,single_family,4,1979,1663,549900
2425348234,,2016-07-03,30,single_family,4,2002,2214,569900
2577658695,2016-05-25,2016-05-05,30,condo,3,1995,1400,799900
2655137402,,2016-07-23,12,single_family,2,1942,1320,95000
2703672578,2016-05-24,2016-05-20,27,single_family,5,1923,3750,2495000
2843090582,2016-06-21,2016-06-10,8,condo,2,2002,1450,388888
2924181273,2016-06-17,2016-05-17,25,single_family,6,2002,3634,1099888
2966978687,2016-05-24,2016-04-28,36,single_family,4,1941,2402,1148000
1020831270,2016-06-26,2016-06-22,25,single_family,3,1989,2290,969900
1034940541,2016-05-17,2016-05-13,30,single_family,5,2001,4053,944000
1065069152,,2016-06-29,16,single_family,4,2012,2649,575000
1082476507,2016-06-17,2016-03-29,7,condo,2,1962,1420,999000
1094867326,,2016-08-01,13,condo,2,1990,1152,295000
1134582729,2016-05-10,2016-04-09,14,condo,2,1904,,1200000
1159900430,,2016-05-27,17,condo,2,2007,770,380277
1223979295,,2016-07-04,30,condo,3,1978,1798,925000
1488861610,,2016-06-20,36,single_family,4,1918,3691,6495000
1533715558,,2016-06-26,6,land,,,,400000
1551289217,,2016-07-12,23,condo,2,1964,1081,349000
1820278152,,2016-06-08,30,single_family,6,2005,3133,505000
1851216895,,2016-06-15,25,single_family,3,1969,1702,381500
1933566802,2016-07-29,2016-05-11,28,single_family,3,1977,2240,1599000
1941804501,2016-05-29,2016-04-21,27,single_family,3,1947,1480,849000
1987443511,2016-03-03,2016-02-19,30,single_family,3,1989,1733,375000
2101526300,,2016-06-29,4,land,,,,2500000
2421945202,,2016-07-11,25,single_family,4,1953,1961,1298000
2440280045,2016-06-01,2016-05-20,24,single_family,3,1963,2140,1550000
2445123333,2016-05-23,2016-05-09,30,single_family,4,1941,2460,1995000
2446673982,2016-05-06,2016-04-21,17,condo,2,1995,1125,589000
2507914090,,2016-05-05,18,single_family,3,2016,1755,898000
2561040956,2016-03-15,2016-02-18,7,single_family,4,2016,2370,556900
2564163013,,2016-07-16,8,single_family,4,1977,1780,589000
2609527435,2016-05-07,2016-04-24,22,single_family,3,1940,1431,1149950
2624794701,2016-06-06,2016-04-09,15,single_family,4,1994,1944,590000
2761388780,2016-07-24,2016-04-28,9,single_family,4,1900,1747,749000
2883477540,2016-07-26,2016-05-19,23,single_family,4,1968,1831,875000
2915878978,2016-05-02,2016-04-17,11,single_family,3,1956,1092,398888
2985230439,2016-05-07,2016-04-29,18,condo,3,1975,1286,1150000
1009590621,2016-06-25,2016-05-09,36,single_family,6,1979,5046,2595000
1018857031,2016-06-30,2016-06-26,13,single_family,3,2000,1671,669000
1031772936,,2016-07-02,20,single_family,5,2002,3240,965000
1083543890,2016-04-18,2016-04-08,24,single_family,4,1976,1784,1289950
1107689072,2016-05-15,2016-04-04,19,single_family,4,1966,1704,715950
1131765561,,2016-05-23,36,single_family,5,1907,6335,15500000
1180306942,,2016-06-03,36,condo,3,,2391,2695000
1231040258,2016-07-26,2016-07-21,28,single_family,4,2007,2556,499900
1310631385,2016-06-16,2016-06-07,28,single_family,3,2004,2466,1125000
1315378131,2016-06-10,2016-03-15,1,single_family,4,1943,1433,240000
1315677114,2016-07-19,2016-07-07,28,single_family,4,2002,2020,1088000
1655496347,,2016-07-21,29,condo,1,2008,710,988000
1695230981,,2016-06-13,5,condo,1,,710,819000
1780408455,2016-06-14,2016-06-03,22,single_family,3,1965,1790,939000
2058561450,2016-04-09,2016-02-25,22,single_family,3,1961,1581,599995
2121001836,2016-06-17,2016-06-08,23,condo,2,1987,1146,478000
2216540402,,2016-07-07,36,single_family,4,1929,2546,2095000
2231684498,2016-06-22,2016-06-08,25,single_family,3,1985,1046,321900
2330055612,2016-05-13,2016-04-30,25,single_family,3,1977,2000,988000
2350152073,2016-04-11,2015-05-19,19,multi_family,5,1956,4606,3750000
2376186446,,2016-04-26,36,single_family,5,1992,6272,4995000
2389219407,2016-07-21,2016-07-06,30,single_family,4,1973,2200,928888
2447093353,2016-05-17,2016-04-30,19,single_family,5,1970,2380,914000
2655568208,2016-06-27,2016-06-15,13,condo,2,1972,903,365000
2709705992,,2016-07-07,1,multi_family,,1902,1200,995000
2766255332,2016-05-02,2016-03-18,21,single_family,2,1927,672,249000
2815341396,2016-07-12,2016-07-12,25,single_family,4,1999,2944,495000
2932731408,,2016-07-05,25,single_family,3,1983,1350,335000
1121726960,,2016-04-22,1,multi_family,6,1946,4128,999999
1199639958,,2015-01-08,34,single_family,7,1934,12910,23995000
1267709091,2016-07-08,2016-06-25,14,single_family,2,1947,980,699000
1321653331,2016-07-31,2016-07-07,29,single_family,4,1976,2068,1095000
1372719044,2016-07-16,2016-06-22,12,single_family,4,1956,1204,517500
1417024245,2016-07-23,2016-07-12,29,single_family,3,1948,2467,1575000
1655223931,,2016-07-26,30,condo,2,1965,1058,369000
1957361672,,2016-05-20,27,single_family,5,1985,4712,3298000
2039448455,,2016-07-05,13,single_family,4,2005,2031,424900
2044223142,,2016-07-15,18,condo,3,2001,1511,510000
2147684251,2016-07-28,2016-05-06,21,single_family,4,1964,1853,808000
2249311289,2016-04-21,2016-03-18,21,single_family,4,1988,1794,380000
2291770862,2016-07-25,2016-06-29,30,single_family,5,2007,3018,579950
2409884274,2016-06-02,2016-05-18,29,single_family,4,1969,1874,895000
2565444942,2016-05-05,2016-04-25,26,single_family,4,2006,2192,795000
2607085553,,2016-04-24,17,single_family,5,1992,4540,3900000
2675501390,2016-06-03,2016-05-23,9,single_family,3,1947,1272,579000
2817811801,,2016-07-25,30,condo,4,1971,1474,452000
2829853775,2016-06-30,2016-06-17,20,multi_family,,1910,2320,449000
2894679793,,2016-05-20,30,single_family,6,2013,10019,7495000
2964621944,,2016-07-12,30,single_family,4,1929,2145,655000
1024471074,,2016-07-18,15,single_family,3,1956,1686,585000
1050560105,,2016-02-02,12,land,,,,399000
1113474279,2016-07-10,2016-06-06,17,condo,2,2016,,1219915
1183808871,2016-04-21,2016-04-05,13,single_family,6,1950,2760,699000
1217640079,,2016-03-16,17,condo,1,2006,637,674900
1285510136,,2016-07-19,13,farm,,1974,1760,1100000
1535519426,,2016-07-01,25,single_family,2,1999,1022,345000
1612318633,2016-04-11,2016-01-29,6,multi_family,4,1915,1680,775000
1711356926,2016-07-28,2016-07-13,23,single_family,3,1911,1600,928000
1728735114,2016-06-16,2016-06-03,7,single_family,5,1967,2537,1300000
1750712910,,2016-05-18,12,condo,4,1987,1344,445000
1804612792,,2016-03-12,27,single_family,4,2004,4473,5300000
1829720377,2016-06-29,2016-06-24,30,single_family,4,1999,2002,499000
1957642527,,2016-07-17,11,single_family,3,1952,980,749950
1987628312,,2016-07-06,6,condo,2,1982,847,595000
2010637661,2016-08-01,2016-06-17,30,single_family,4,2016,3726,2150000
2027693877,2016-06-23,2016-06-16,7,single_family,3,1949,1148,1400000
2076849245,,2016-07-09,30,condo,2,2006,1464,680000
2172136671,2016-05-12,2016-05-12,27,single_family,4,1981,2244,1179000
2182608401,,2016-07-27,0,single_family,4,1997,2796,1185000
2220103411,2016-06-15,2016-05-27,17,single_family,3,1955,1500,918000
2351150000,2016-05-14,2015-11-19,16,single_family,1,1923,726,249000
2460159178,2016-05-28,2016-05-18,17,single_family,3,1988,1755,959000
2471669799,2016-03-12,2014-08-17,5,single_family,4,2002,2626,492000
2473914405,2016-06-17,2016-05-05,27,single_family,4,2016,2422,1558000
2656600618,2016-07-08,2016-05-20,36,single_family,5,2006,3470,3695000
2692962334,2016-04-28,2016-04-13,26,single_family,3,1961,1822,293000
2715797246,2015-07-29,2015-07-18,28,multi_family,4,1956,1540,399888
2840471451,2016-07-02,2016-05-26,22,single_family,3,1962,1352,1525000
2846093502,2016-07-12,2016-06-22,28,single_family,3,1947,1328,569000
2880673421,2016-03-08,2015-01-15,20,land,,,,1995000
1013251763,2016-06-22,2016-04-26,27,single_family,5,2003,3169,979000
1108971920,,2016-07-29,8,single_family,3,1963,1280,799000
1146862882,,2016-07-14,9,single_family,4,2016,3350,1473056
1194286899,2016-05-19,2016-05-11,23,condo,4,1970,1300,575000
1222618858,,2016-07-28,30,single_family,5,2008,4358,1668000
1257470005,2016-07-15,2016-07-01,30,single_family,4,1994,2565,1099000
1336072102,2016-05-17,2016-02-02,27,single_family,3,1978,2120,674700
1362760814,2016-05-25,2016-04-18,19,single_family,4,1991,2253,665000
1408241586,2016-05-25,2016-05-16,20,condo,2,2000,1254,879000
1465077835,,2016-02-24,8,land,,,,1295000
1525948376,2016-05-27,2016-05-11,30,condo,2,1964,1048,350000
1534593188,2016-06-24,2016-05-16,30,condo,2,1988,1170,479000
1570271216,,2016-07-31,30,condo,1,1989,717,350000
1577301243,2016-06-09,2016-05-26,15,single_family,3,1947,1390,1048000
1614685281,2016-07-26,2016-06-23,27,condo,2,1989,950,630000
1634646130,,2016-07-01,28,single_family,4,1988,2496,1290000
1723177812,2016-04-11,2016-03-24,36,condo,2,1987,1200,618000
1734183310,,2016-06-14,36,single_family,5,1900,2785,2195000
1804573569,2016-07-19,2016-06-23,19,single_family,3,1958,1377,650000
1844016742,2016-04-22,2016-03-18,16,single_family,3,1979,1810,1275000
1852589804,2016-05-27,2016-03-04,9,land,,1985,,869000
1939582668,2016-07-24,2016-07-01,15,condo,2,1988,1239,305000
2053550174,,2016-07-21,29,condo,1,2002,828,799000
2155436942,,2016-08-01,0,condo,1,2009,,899000
2164032474,2016-05-18,2016-05-04,28,condo,3,2005,1500,1095000
2176748537,,2016-01-25,29,single_family,5,1977,2952,875000
2421073533,,2016-08-01,27,single_family,5,2008,4434,1349888
2465916353,2016-07-18,2016-07-06,17,single_family,3,2013,2019,480000
2527158788,2016-05-06,2016-02-23,29,single_family,5,2001,5598,2549000
2569816064,2016-06-08,2016-05-24,23,single_family,2,1946,1121,505000
2790238182,2016-06-30,2016-05-24,5,land,,,,499900
2877352689,2016-05-26,2016-05-18,29,condo,2,1977,1250,799000
2949007514,2016-04-17,2016-03-17,30,single_family,3,1950,1375,499000
1011035800,,2016-07-11,14,single_family,3,1965,2370,1100000
1031798830,2016-05-07,2016-04-15,18,condo,2,1984,1158,520000
1038727572,2016-06-26,2016-05-23,2,condo,1,1976,975,425000
1094893094,,2016-06-13,8,mobile,2,,1368,114500
1172826791,2016-05-18,2016-03-16,10,single_family,3,1928,1204,325000
1274342428,2016-05-26,2016-05-06,19,single_family,3,1954,1520,858000
1302125855,2016-08-01,2016-07-30,12,condo,1,1965,615,499000
1388915208,2016-05-31,2016-05-03,17,single_family,3,1987,1638,537900
1399438786,,2016-07-08,0,land,,1964,,350000
1532022600,,2016-06-14,2,land,,,,850000
1569916289,2016-05-14,2016-05-04,17,single_family,2,1938,990,675000
1964771633,2016-07-01,2016-06-10,30,single_family,4,1961,2013,1249800
2005098457,2016-05-20,2016-05-11,27,single_family,3,1920,1144,475000
2051286246,,2016-07-23,33,single_family,4,1907,,1595000
2072516641,2016-05-05,2016-03-08,13,condo,4,2015,2055,748525
2073520012,2016-04-14,2016-04-07,30,single_family,3,1955,1080,848000
2177124346,2016-06-02,2016-05-26,23,single_family,4,1963,1860,925000
2311292497,,2016-07-27,14,single_family,4,2016,3965,1535880
2455085599,,2016-05-27,30,single_family,3,1968,1820,580000
2466287973,,2016-07-18,9,single_family,2,2003,1793,499000
2473048639,2016-05-20,2016-05-16,11,single_family,4,2002,2216,485900
2560859978,,2016-07-26,21,single_family,3,1930,2176,679500
2585863164,2016-05-14,2016-05-11,30,single_family,4,1971,1694,850000
2658770051,,2016-07-14,28,condo,1,2006,803,789000
2716640606,2016-07-07,2016-01-19,13,multi_family,,1900,2787,1280000
2763898680,2016-06-15,2016-06-05,18,single_family,3,1976,1410,888000
2777055180,2016-06-06,2016-05-10,27,condo,2,1982,,389900
2943382100,,2016-03-27,19,single_family,3,2001,2377,539900
2974323348,2016-05-05,2016-04-27,26,single_family,4,1989,2804,1200000
1002384629,,2016-06-16,23,condo,3,1989,2114,839000
1030669479,2016-06-22,2016-04-13,30,single_family,3,1991,2211,925000
1259225938,2016-06-25,2016-06-16,36,condo,2,1923,1373,1295000
1266539264,2016-06-25,2016-06-08,19,single_family,4,1923,1726,799000
1387509619,,2016-06-20,17,single_family,3,1899,,945000
1408902407,2016-03-22,2016-03-21,4,single_family,4,2016,1778,419000
1530626215,2016-06-30,2016-06-21,30,single_family,3,1961,1453,399900
1545138472,,2016-04-29,6,single_family,4,2005,3853,1599000
1567190800,2016-06-06,2016-05-14,20,single_family,2,1919,1250,1500000
1967953759,2016-05-20,2016-05-11,30,single_family,4,1971,2088,1089000
2113938641,2016-07-28,2016-07-09,14,condo,2,1973,854,255000
2118565029,2016-06-25,2016-06-22,13,single_family,4,2000,2271,839950
2184081766,2016-05-27,2016-05-13,33,single_family,3,1950,2855,2750000
2186377672,2016-05-13,2016-05-02,5,single_family,3,1956,1176,499000
2310390169,2016-05-06,2016-04-27,16,condo,2,1988,871,174999
2534051702,2016-06-13,2016-05-20,29,condo,2,2010,1243,1650000
2581475870,,2016-06-03,20,land,,1950,,1500000
2670062305,2016-05-25,2016-05-12,2,single_family,4,2003,2670,998000
2870717453,2016-06-17,2016-06-01,20,condo,1,2007,636,499000
2890486350,2016-06-06,2016-04-23,23,single_family,3,1956,1300,619000
2898610326,2016-05-13,2016-05-05,24,single_family,3,1950,1514,799000
2931879702,2016-05-24,2016-04-30,2,single_family,2,1951,820,398000
2933547375,2016-06-18,2016-06-09,14,condo,2,2009,850,497000
2994214648,2016-05-31,2016-05-16,30,single_family,2,2001,1240,429950
1222279583,2016-05-06,2016-05-06,23,condo,3,1980,1434,415000
1277122791,,2016-06-15,1,single_family,3,1936,2489,1687500
1536487637,2016-05-20,2016-04-30,9,single_family,3,1958,1150,718888
1589412276,,2016-08-01,14,condo,2,1965,1054,410000
1667376175,2016-05-22,2016-04-05,15,single_family,3,1952,1260,1190000
1718550140,,2016-07-05,12,single_family,4,2004,2356,699000
1881856867,,2016-08-01,15,single_family,3,1916,1519,1250000
2035607892,2016-07-14,2016-07-01,30,single_family,3,1973,2108,929000
2066342206,2016-05-02,2016-04-14,26,single_family,4,2016,2437,1988000
2195574136,,2016-07-27,1,single_family,4,1984,1919,969000
2242159377,2016-05-10,2016-04-20,30,single_family,4,1995,2568,1192000
2256612601,2016-05-09,2016-04-11,17,single_family,2,1973,1116,748888
2275265168,,2016-07-14,26,condo,2,1973,1016,525000
2372570641,,2015-04-03,1,land,,,,580000
2567152512,2016-06-22,2016-06-02,17,single_family,3,1959,1169,265000
2597108368,2016-07-25,2016-07-15,19,single_family,3,1991,1300,649999
2651652073,2016-06-23,2016-06-08,29,single_family,2,1929,787,259000
2725288689,2016-07-28,2016-07-13,11,condo,2,1967,715,539000
2785822459,2016-07-31,2015-10-05,36,single_family,2,1992,742,659000
2822128353,2016-05-11,2016-05-04,16,single_family,2,1950,987,399000
2849617073,,2014-11-28,6,land,,,,500000
2892050633,,2016-07-21,29,condo,1,1969,860,668000
2892706257,,2016-06-09,15,single_family,1,1965,693,499000
2976390707,2016-07-25,2016-02-27,21,multi_family,8,1970,4199,1449888
1002992256,2016-04-28,2016-04-02,20,condo,3,1972,1193,449000
1027581817,2016-07-28,2016-05-26,15,single_family,3,1954,1000,488000
1072359766,,2016-06-04,9,land,,,,350000
1088583016,2016-06-20,2016-05-31,10,single_family,2,1918,840,269000
1091928113,,2016-08-02,0,single_family,4,2016,2844,1118500
1099623211,,2016-07-15,0,land,,,,75000
1189459660,2016-07-18,2016-07-09,30,condo,2,1977,1364,675000
1238532487,2016-05-24,2016-05-13,15,condo,3,1923,1906,1995000
1276486854,2016-07-12,2016-04-29,25,condo,3,2010,1548,625000
1388791913,2016-05-25,2016-05-24,6,single_family,4,2016,2415,594400
1407906654,2016-04-29,2016-04-06,34,single_family,4,1979,2163,1549800
1425820200,,2016-07-07,27,single_family,3,1978,1375,898888
1590031276,2016-05-17,2016-05-12,3,single_family,4,1965,2022,875000
1620253956,2016-05-25,2016-05-16,12,single_family,4,1963,2058,1035000
1883902673,2016-07-06,2016-05-27,21,single_family,3,1947,1490,1599000
1897575727,,2016-07-28,0,land,,,,895000
1987246206,2016-05-07,2016-04-28,12,single_family,3,1962,1360,799000
2003672936,2016-06-05,2016-06-01,10,single_family,2,1943,1100,729000
2033719588,2016-06-09,2016-05-04,30,single_family,4,1961,3181,1795000
2052695320,2016-04-27,2016-04-11,13,condo,2,1969,976,675000
2128007833,2016-08-01,2016-07-22,17,condo,2,1980,1189,475000
2261001422,2016-06-08,2016-03-17,22,single_family,3,1951,1091,429000
2276474949,2016-07-07,2016-06-24,31,condo,2,2013,1391,898000
2329866072,2016-06-03,2016-05-13,30,single_family,3,1960,1735,829000
2347565194,,2016-05-11,7,single_family,3,1960,1357,435000
2428485940,2016-06-17,2016-06-02,30,single_family,3,1992,2026,399900
2504508462,2016-06-22,2016-06-14,27,single_family,3,1988,2144,390000
2555689123,,2016-07-22,10,single_family,3,1985,1602,549000
2568365563,2015-09-28,2015-09-05,5,condo,3,2015,1547,1037000
2629392047,2016-05-23,2016-05-06,26,single_family,3,1939,1507,668000
2639744610,2016-07-20,2016-07-06,13,condo,1,1910,1085,499000
2675877963,,2016-05-11,10,condo,0,1972,474,458000
2770541802,,2016-02-29,11,single_family,3,1953,1350,355900
2794170672,,2016-06-08,36,single_family,3,1978,2374,1699950
1007899102,2016-06-15,2016-06-02,12,single_family,2,1946,977,579000
1008527090,2016-06-08,2016-04-21,12,multi_family,,1939,,2595000
1117422787,,2016-02-26,6,single_family,6,2016,4915,819118
1147049212,,2016-04-07,11,single_family,4,2016,3350,1423595
1196480818,,2016-04-27,8,condo,2,2007,1096,699000
1416126222,2016-05-17,2016-05-08,23,condo,2,2015,1015,759000
1468916963,2016-05-17,2016-05-06,30,single_family,4,1987,3877,2488000
1539137371,2016-07-01,2016-06-20,17,single_family,5,1970,2220,1100000
1572312620,2016-06-07,2016-06-07,21,single_family,4,1980,1595,1038000
1669092486,2016-05-20,2016-05-06,30,single_family,5,2005,3850,1549000
1777117680,,2016-02-17,10,land,,1976,,1295000
1891489884,2016-04-20,2016-04-07,13,single_family,2,1900,1030,779000
2037876801,,2016-06-23,18,single_family,3,1910,1230,460000
2241849296,2016-06-04,2016-05-13,28,single_family,4,2011,2359,455000
2260634205,2016-07-15,2016-03-16,11,single_family,4,1960,2292,1250000
2394280023,2016-07-19,2016-06-09,36,condo,2,1900,1189,995000
2441197873,,2016-07-23,2,land,,,,125000
2441213558,2016-06-16,2016-06-10,16,single_family,4,1990,1567,580000
2469726437,,2016-07-14,12,condo,2,1999,1242,649999
2476087019,,2016-07-07,36,multi_family,,1904,,2699000
2508437709,,2016-05-10,27,condo,1,2016,,1060000
2565280104,2016-05-18,2016-05-04,30,single_family,3,1925,1139,599000
2812567269,2016-05-10,2016-02-08,33,single_family,5,2000,3198,1324900
2841300043,2016-05-12,2016-04-27,17,condo,3,1973,1296,868888
2959190227,,2016-06-03,36,single_family,4,1999,2761,550000
1032383712,,2016-07-30,28,single_family,3,1987,2000,935000
1033876612,2016-07-13,2016-06-03,29,single_family,5,1953,2487,611000
1117774508,2016-06-20,2016-06-16,1,single_family,4,1929,1614,280000
1154159764,2016-05-25,2016-05-02,21,single_family,3,1979,1850,888000
1168206700,,2016-07-19,26,single_family,4,1979,2328,685000
1303383909,,2016-05-03,9,single_family,4,1951,1628,629000
1473930531,2016-06-29,2016-06-22,10,single_family,3,1976,1376,849888
1527432716,2016-07-16,2016-06-25,19,single_family,3,1996,1211,410000
1562831357,2016-06-17,2016-05-10,18,single_family,4,1939,2187,1495000
1754809015,2016-05-25,2016-05-10,26,single_family,3,1925,1329,985000
1792240499,2016-05-31,2016-04-19,27,single_family,3,1962,1635,1295000
1811215895,2016-06-02,2016-05-20,28,single_family,3,1961,1390,1088000
1830358453,2016-06-10,2016-04-21,20,single_family,2,1922,912,500000
1864417660,2016-05-22,2016-05-12,14,single_family,3,1960,1190,880000
1929636360,2016-07-15,2016-06-02,30,mobile,2,2004,1400,199950
2154942428,2016-07-23,2016-07-07,13,single_family,3,1942,835,729000
2192987807,2016-05-05,2016-01-09,19,multi_family,,1900,2778,1558000
2215804010,,2016-07-07,15,single_family,2,1962,925,675777
2298267240,2016-07-28,2016-07-12,22,condo,0,2016,326,518000
2478623153,2016-05-10,2016-05-05,14,condo,4,1976,1740,525000
2642326477,2016-05-27,2016-05-09,25,single_family,3,1953,1320,485000
2676330351,2016-07-12,2016-05-30,23,single_family,2,1985,1037,448000
2679747323,2016-07-11,2016-06-27,19,single_family,3,1959,,1095000
2767549155,,2016-07-14,23,single_family,2,1951,1165,349000
2827693237,,2016-04-25,30,single_family,6,1951,5285,2495000
2942402301,2016-06-28,2016-06-08,25,single_family,2,1925,1050,625000
1002266595,2016-05-09,2016-04-13,10,single_family,3,1988,1923,849000
1063587777,,2016-07-21,1,single_family,4,2016,2108,1276430
1162600237,2016-07-14,2016-07-08,19,mobile,2,1972,1464,78000
1285631685,,2016-05-20,27,single_family,3,1950,1051,289900
1289804615,2016-07-26,2016-07-19,12,condo,2,1985,987,439000
1353777855,,2016-04-01,2,land,,,,129000
1388213850,2016-05-19,2016-04-16,36,single_family,4,1995,2960,1199000
1561407884,,2016-07-18,6,single_family,3,1960,2697,469000
1591848962,,2016-05-12,25,single_family,5,1954,2596,1475000
1666399678,,2016-07-20,28,single_family,3,1912,1952,1449000
1779167307,2016-05-20,2016-04-13,30,single_family,4,1973,2600,1650000
1839527617,,2016-07-24,15,single_family,4,2001,2045,445000
1850287509,,2016-07-20,30,single_family,4,1994,2714,925000
1860432955,2016-06-19,2016-06-10,30,single_family,4,1937,2338,1425000
1976255504,2016-07-19,2016-05-16,30,single_family,5,1949,2043,1199000
2012718380,2016-06-27,2016-05-27,29,single_family,4,1951,1738,559900
2083377755,2016-05-27,2016-05-12,26,single_family,4,1991,1783,1058888
2167899726,2016-03-28,2015-12-22,14,single_family,4,1947,2859,866100
2212263042,2016-07-12,2016-06-17,21,single_family,3,1934,1500,860000
2222150773,,2016-03-06,3,land,,,,250000
2250398145,2016-02-01,2016-02-01,1,single_family,5,1988,,1100000
2373104561,,2016-07-22,1,condo,3,2010,,550000
2381430764,2016-06-22,2016-05-19,8,single_family,4,1967,2200,995000
2478173149,,2016-07-27,24,single_family,3,1960,1616,749888
2579215151,2016-06-01,2016-05-18,28,condo,2,2003,1211,609999
2599200519,2016-04-23,2016-04-13,17,single_family,4,1956,1651,2340000
2600190833,2016-07-26,2016-05-26,9,condo,3,1975,1474,750000
2610320108,2016-06-26,2016-06-16,30,single_family,4,1918,1513,595000
2650990791,2016-04-29,2016-03-28,13,condo,1,1981,640,350000
2698632168,2016-07-28,2016-07-22,13,single_family,3,1953,1512,568000
2706791514,,2016-07-26,36,single_family,4,2004,3022,1190000
2729848858,,2015-10-05,7,land,,,,389000
2960636445,2016-07-19,2016-06-13,22,single_family,2,1941,841,749000
1331052418,2016-04-28,2016-04-11,25,condo,1,2005,788,910000
1485521001,,2016-07-05,15,mobile,2,1976,1760,95000
1648214785,2016-07-28,2016-07-21,20,condo,2,1973,1281,439000
1659182742,2016-05-26,2016-05-11,29,single_family,3,1950,2080,1198800
1660724769,2016-07-29,2016-07-20,17,single_family,4,1973,2415,1300000
1762263488,,2016-05-09,19,single_family,2,1948,1060,1099000
1796901891,,2016-05-03,25,single_family,3,1982,2546,2550000
1895448818,2016-06-18,2016-06-06,16,condo,2,1978,1260,878878
2000143707,,2016-06-10,25,condo,1,2003,1228,1179000
2217512067,2016-07-14,2016-06-27,30,single_family,3,1953,1167,475000
2316444277,,2016-05-04,14,single_family,3,1933,1970,599000
2415061978,2016-06-23,2016-06-02,29,condo,2,1990,1028,350000
2476374968,2016-05-20,2016-05-11,19,condo,2,2013,,721500
2477699604,2016-06-25,2016-05-17,20,condo,3,1987,1150,655000
2517335528,,2016-06-16,29,condo,3,2007,1246,599000
2586218551,2016-06-13,2016-06-13,25,single_family,5,1907,2680,2450000
2598231605,2016-06-16,2016-06-08,14,single_family,5,1957,1775,2588000
2626070729,,2015-11-20,11,condo,2,1985,1120,535000
2673681656,2016-07-14,2016-07-06,18,single_family,4,1957,1445,749888
2739424282,2016-05-27,2016-04-29,17,condo,2,1985,1177,628000
2894943742,2016-06-28,2016-06-20,20,single_family,4,1989,2046,385000
2938370335,2016-06-02,2016-05-13,17,single_family,2,1940,780,698500
2973297938,2016-06-02,2016-05-19,30,condo,2,2004,1195,649000
2994719191,2016-05-16,2016-04-15,9,single_family,2,1950,1274,729500
1008298541,2016-04-27,2016-04-22,20,condo,3,1986,1252,299000
1079244734,,2016-07-20,24,single_family,3,1954,1283,888888
1274365998,2016-06-21,2016-06-21,10,single_family,3,1964,1281,325000
1299648813,,2016-07-13,21,condo,3,2015,1401,429000
1362991776,2016-06-14,2016-05-07,30,single_family,5,2007,3482,699901
1393263829,,2016-07-01,17,single_family,4,1926,1716,998000
1522660596,,2016-05-16,25,condo,3,1987,874,689000
1569125082,2016-07-29,2016-07-22,19,single_family,3,1963,1528,899950
1601942742,2016-06-22,2015-11-05,4,land,,,,419000
1708507931,2016-05-20,2016-05-06,16,single_family,4,1956,2019,436000
1961855871,2016-05-31,2016-05-13,29,condo,3,1900,1950,2695000
2104317086,,2016-03-21,9,land,,,,425000
2151400757,2016-06-25,2016-06-16,26,condo,1,1963,468,389000
2189542128,2016-06-30,2016-06-16,27,single_family,4,1990,2586,988000
2277205136,2016-05-25,2016-04-12,28,single_family,3,2006,1388,399900
2315799141,,2016-07-22,21,single_family,3,1991,2029,995000
2487739124,,2015-11-30,17,land,,,,1299000
2619976022,,2016-07-22,5,single_family,2,1942,795,325000
